symbol,combination,output_size,window_size,data_mode,drop_out,val_score,test_score,balance_score
TSLA,random_forest1_lstm1_news0,3,14,2,0.2,0.65,0.44680851063829785,0.325
TSLA,xgboost1_lstm1_news0,3,14,2,0.0,0.25,0.44680851063829785,0.45
TSLA,xgboost1_lstm1_news0,3,14,2,0.5,0.25,0.44680851063829785,0.45
TSLA,svm2_random_forest1_xgboost1_news0,3,14,2,0.2,0.675,0.44680851063829785,0.45
TSLA,random_forest1_xgboost1_lstm1_news0,3,14,2,0.2,0.35,0.44680851063829785,0.5
TSLA,svm2_lstm1_news0,3,14,2,0.0,0.55,0.46808510638297873,0.475
TSLA,random_forest1_xgboost1_news0,3,14,2,0.0,0.75,0.46808510638297873,0.45
TSLA,random_forest1_xgboost1_lstm1_news0,3,14,2,0.5,0.725,0.46808510638297873,0.475
TSLA,svm2_xgboost1,3,14,2,0.5,0.425,0.48936170212765956,0.55
TSLA,lstm1_news0,3,14,2,0.0,0.475,0.48936170212765956,0.575
TSLA,random_forest1_xgboost1_lstm1,3,14,2,0.0,0.625,0.48936170212765956,0.45
TSLA,random_forest1_xgboost1_lstm1,3,14,2,0.2,0.375,0.5106382978723404,0.575
TSLA,svm2_xgboost1_lstm1_news0,3,14,2,0.5,0.35,0.5106382978723404,0.5
TSLA,lstm1_news0,3,14,2,0.5,0.45,0.5319148936170213,0.475
TSLA,svm2_random_forest1_xgboost1,3,14,2,0.2,0.625,0.5319148936170213,0.525
TSLA,svm2_random_forest1_xgboost1_lstm1,3,14,2,0.0,0.45,0.5319148936170213,0.525
TSLA,svm2_xgboost1_lstm1_news0,3,14,2,0.0,0.325,0.5319148936170213,0.525
TSLA,xgboost1_news0,3,14,2,0.5,0.75,0.5531914893617021,0.55
TSLA,svm2_xgboost1_news0,3,14,2,0.0,0.625,0.5531914893617021,0.55
TSLA,xgboost1_lstm1_news0,3,14,2,0.2,0.75,0.5531914893617021,0.55
TSLA,svm2_random_forest1_xgboost1_news0,3,14,2,0.0,0.5,0.5531914893617021,0.525
TSLA,svm2_xgboost1,3,14,2,0.0,0.65,0.574468085106383,0.5
TSLA,svm2_xgboost1,3,14,2,0.2,0.65,0.574468085106383,0.5
TSLA,svm2_news0,3,14,2,0.0,0.65,0.574468085106383,0.5
TSLA,random_forest1_xgboost1,3,14,2,0.0,0.65,0.574468085106383,0.5
TSLA,random_forest1_news0,3,14,2,0.0,0.65,0.574468085106383,0.5
TSLA,xgboost1_lstm1,3,14,2,0.2,0.65,0.574468085106383,0.5
TSLA,xgboost1_news0,3,14,2,0.0,0.65,0.574468085106383,0.5
TSLA,svm2_random_forest1_lstm1,3,14,2,0.0,0.65,0.574468085106383,0.5
TSLA,svm2_lstm1_news0,3,14,2,0.2,0.65,0.574468085106383,0.5
TSLA,svm2_lstm1_news0,3,14,2,0.5,0.575,0.574468085106383,0.525
TSLA,random_forest1_xgboost1_news0,3,14,2,0.5,0.65,0.574468085106383,0.5
TSLA,svm2_random_forest1_xgboost1_lstm1_news0,3,14,2,0.5,0.65,0.574468085106383,0.5
TSLA,svm2_random_forest1_xgboost1_lstm1_news0,3,14,2,0.2,0.625,0.5957446808510638,0.525
TSLA,random_forest1_xgboost1,3,14,2,0.5,0.25,0.6170212765957447,0.625
TSLA,random_forest1_lstm1,3,14,2,0.5,0.25,0.6170212765957447,0.625
TSLA,lstm1_news0,3,14,2,0.2,0.55,0.6170212765957447,0.575
TSLA,svm2_random_forest1_news0,3,14,2,0.5,0.25,0.6170212765957447,0.625
TSLA,svm2_random_forest1_xgboost1,3,14,2,0.0,0.65,0.6382978723404256,0.575
TSLA,random_forest1_xgboost1,3,14,2,0.2,0.625,0.6595744680851063,0.6
TSLA,svm2_random_forest1_xgboost1,3,14,2,0.5,0.625,0.6595744680851063,0.6
TSLA,svm1_random_forest0_lstm2,7,14,2,0.5,0.47368421052631576,0.23255813953488372,0.20833333333333334
TSLA,svm1_random_forest0_xgboost2_news0,7,14,2,0.0,0.4473684210526316,0.2558139534883721,0.20833333333333334
TSLA,svm1_random_forest0_lstm2_news0,7,14,2,0.5,0.3684210526315789,0.2558139534883721,0.4583333333333333
TSLA,svm1_random_forest0,7,14,2,0.5,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_xgboost2,7,14,2,0.0,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_xgboost2,7,14,2,0.2,0.23684210526315788,0.27906976744186046,0.5
TSLA,svm1_xgboost2,7,14,2,0.5,0.23684210526315788,0.27906976744186046,0.5
TSLA,random_forest0_xgboost2,7,14,2,0.0,0.868421052631579,0.27906976744186046,0.16666666666666666
TSLA,random_forest0_xgboost2,7,14,2,0.2,0.21052631578947367,0.27906976744186046,0.5
TSLA,random_forest0_news0,7,14,2,0.0,0.3684210526315789,0.27906976744186046,0.5
TSLA,xgboost2_lstm2,7,14,2,0.0,0.23684210526315788,0.27906976744186046,0.5
TSLA,xgboost2_lstm2,7,14,2,0.2,0.3684210526315789,0.27906976744186046,0.5
TSLA,xgboost2_news0,7,14,2,0.0,0.3684210526315789,0.27906976744186046,0.5
TSLA,lstm2_news0,7,14,2,0.0,0.3684210526315789,0.27906976744186046,0.5
TSLA,lstm2_news0,7,14,2,0.5,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_random_forest0_news0,7,14,2,0.0,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_random_forest0_news0,7,14,2,0.2,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_random_forest0_news0,7,14,2,0.5,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_xgboost2_lstm2,7,14,2,0.0,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_xgboost2_lstm2,7,14,2,0.2,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_xgboost2_lstm2,7,14,2,0.5,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_xgboost2_news0,7,14,2,0.5,0.3684210526315789,0.27906976744186046,0.5
TSLA,random_forest0_xgboost2_news0,7,14,2,0.0,0.3684210526315789,0.27906976744186046,0.5
TSLA,xgboost2_lstm2_news0,7,14,2,0.0,0.3684210526315789,0.27906976744186046,0.5
TSLA,xgboost2_lstm2_news0,7,14,2,0.2,0.3684210526315789,0.27906976744186046,0.5
TSLA,xgboost2_lstm2_news0,7,14,2,0.5,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_random_forest0_xgboost2_lstm2,7,14,2,0.2,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_random_forest0_xgboost2_news0,7,14,2,0.2,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_random_forest0_lstm2_news0,7,14,2,0.0,0.3684210526315789,0.27906976744186046,0.5
TSLA,random_forest0_xgboost2_lstm2_news0,7,14,2,0.0,0.868421052631579,0.27906976744186046,0.20833333333333334
TSLA,random_forest0_xgboost2_lstm2_news0,7,14,2,0.2,0.3684210526315789,0.27906976744186046,0.5
TSLA,svm1_random_forest0_xgboost2_lstm2_news0,7,14,2,0.2,0.3684210526315789,0.27906976744186046,0.5
TSLA,random_forest0_lstm2,7,14,2,0.5,0.3684210526315789,0.3023255813953488,0.5
TSLA,svm1_lstm2_news0,7,14,2,0.5,0.23684210526315788,0.3023255813953488,0.125
TSLA,svm1_random_forest0_xgboost2_lstm2_news0,7,14,2,0.0,0.7368421052631579,0.3023255813953488,0.4583333333333333
TSLA,svm1_random_forest0_xgboost2,7,14,2,0.0,0.7631578947368421,0.32558139534883723,0.08333333333333333
TSLA,svm1_random_forest0_xgboost2_lstm2_news0,7,14,2,0.5,0.8421052631578947,0.37209302325581395,0.25
TSLA,random_forest0_xgboost2_news0,7,14,2,0.2,0.8421052631578947,0.46511627906976744,0.2916666666666667
TSLA,svm1_xgboost2_lstm2_news0,7,14,2,0.5,0.5,0.46511627906976744,0.625
TSLA,svm1_random_forest0_lstm2_news0,7,14,2,0.2,0.3684210526315789,0.6744186046511628,0.9166666666666666
TSLA,svm1_random_forest0_xgboost2,7,14,2,0.5,0.631578947368421,0.6976744186046512,0.875
TSLA,svm1_random_forest0_lstm2,7,14,2,0.0,0.23684210526315788,0.6976744186046512,0.5416666666666666
TSLA,svm1_random_forest0_xgboost2_news0,7,14,2,0.5,0.631578947368421,0.6976744186046512,0.875
TSLA,svm1_xgboost2_lstm2_news0,7,14,2,0.0,0.6578947368421053,0.6976744186046512,0.875
TSLA,svm1_xgboost2_lstm2_news0,7,14,2,0.2,0.7631578947368421,0.6976744186046512,0.875
TSLA,svm1_random_forest0,7,14,2,0.0,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_lstm2,7,14,2,0.0,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_lstm2,7,14,2,0.2,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_lstm2,7,14,2,0.5,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_news0,7,14,2,0.0,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_news0,7,14,2,0.2,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_news0,7,14,2,0.5,0.631578947368421,0.7209302325581395,0.4583333333333333
TSLA,random_forest0_xgboost2,7,14,2,0.5,0.7631578947368421,0.7209302325581395,0.5
TSLA,random_forest0_lstm2,7,14,2,0.0,0.631578947368421,0.7209302325581395,0.5
TSLA,random_forest0_lstm2,7,14,2,0.2,0.631578947368421,0.7209302325581395,0.5
TSLA,random_forest0_news0,7,14,2,0.2,0.631578947368421,0.7209302325581395,0.5
TSLA,random_forest0_news0,7,14,2,0.5,0.631578947368421,0.7209302325581395,0.5
TSLA,xgboost2_lstm2,7,14,2,0.5,0.631578947368421,0.7209302325581395,0.5
TSLA,xgboost2_news0,7,14,2,0.2,0.631578947368421,0.7209302325581395,0.5
TSLA,xgboost2_news0,7,14,2,0.5,0.631578947368421,0.7209302325581395,0.5
TSLA,lstm2_news0,7,14,2,0.2,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_random_forest0_xgboost2,7,14,2,0.2,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_random_forest0_lstm2,7,14,2,0.2,0.13157894736842105,0.7209302325581395,0.8333333333333334
TSLA,svm1_xgboost2_news0,7,14,2,0.0,0.7631578947368421,0.7209302325581395,0.5
TSLA,svm1_xgboost2_news0,7,14,2,0.2,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_lstm2_news0,7,14,2,0.0,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_lstm2_news0,7,14,2,0.2,0.631578947368421,0.7209302325581395,0.5
TSLA,random_forest0_xgboost2_lstm2,7,14,2,0.0,0.7894736842105263,0.7209302325581395,0.5
TSLA,random_forest0_xgboost2_lstm2,7,14,2,0.2,0.631578947368421,0.7209302325581395,0.5
TSLA,random_forest0_xgboost2_lstm2,7,14,2,0.5,0.631578947368421,0.7209302325581395,0.5
TSLA,random_forest0_xgboost2_news0,7,14,2,0.5,0.631578947368421,0.7209302325581395,0.5
TSLA,random_forest0_lstm2_news0,7,14,2,0.0,0.15789473684210525,0.7209302325581395,0.75
TSLA,random_forest0_lstm2_news0,7,14,2,0.2,0.631578947368421,0.7209302325581395,0.5
TSLA,random_forest0_lstm2_news0,7,14,2,0.5,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_random_forest0_xgboost2_lstm2,7,14,2,0.0,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_random_forest0_xgboost2_lstm2,7,14,2,0.5,0.631578947368421,0.7209302325581395,0.5
TSLA,random_forest0_xgboost2_lstm2_news0,7,14,2,0.5,0.631578947368421,0.7209302325581395,0.5
TSLA,svm1_random_forest0,7,14,2,0.2,0.5263157894736842,0.7441860465116279,0.7916666666666666
TSLA,svm1_random_forest0,14,14,2,0.5,0.2777777777777778,0.3055555555555556,0.5
TSLA,svm1_xgboost1,14,14,2,0.2,0.2777777777777778,0.3055555555555556,0.5
TSLA,svm1_lstm0,14,14,2,0.2,0.2777777777777778,0.3055555555555556,0.5
TSLA,svm1_news2,14,14,2,0.5,0.2777777777777778,0.3055555555555556,0.5
TSLA,random_forest0_xgboost1,14,14,2,0.0,0.19444444444444445,0.3055555555555556,0.5
TSLA,random_forest0_xgboost1,14,14,2,0.2,0.19444444444444445,0.3055555555555556,0.5
TSLA,random_forest0_xgboost1,14,14,2,0.5,0.16666666666666666,0.3055555555555556,0.5
TSLA,random_forest0_lstm0,14,14,2,0.0,0.2777777777777778,0.3055555555555556,0.5
TSLA,random_forest0_news2,14,14,2,0.0,0.2777777777777778,0.3055555555555556,0.5
TSLA,xgboost1_lstm0,14,14,2,0.2,0.2777777777777778,0.3055555555555556,0.5
TSLA,lstm0_news2,14,14,2,0.2,0.3055555555555556,0.3055555555555556,0.5454545454545454
TSLA,svm1_random_forest0_xgboost1,14,14,2,0.0,0.2222222222222222,0.3055555555555556,0.5
TSLA,svm1_random_forest0_xgboost1,14,14,2,0.5,0.2777777777777778,0.3055555555555556,0.5
TSLA,svm1_xgboost1_lstm0,14,14,2,0.0,0.2777777777777778,0.3055555555555556,0.5
TSLA,svm1_xgboost1_lstm0,14,14,2,0.2,0.25,0.3055555555555556,0.5
TSLA,svm1_xgboost1_news2,14,14,2,0.0,0.2777777777777778,0.3055555555555556,0.5
TSLA,svm1_lstm0_news2,14,14,2,0.2,0.2777777777777778,0.3055555555555556,0.5
TSLA,random_forest0_xgboost1_lstm0,14,14,2,0.2,0.2777777777777778,0.3055555555555556,0.5
TSLA,random_forest0_xgboost1_lstm0,14,14,2,0.5,0.2777777777777778,0.3055555555555556,0.5
TSLA,random_forest0_xgboost1_news2,14,14,2,0.0,0.2777777777777778,0.3055555555555556,0.5
TSLA,random_forest0_xgboost1_news2,14,14,2,0.2,0.2777777777777778,0.3055555555555556,0.5
TSLA,random_forest0_lstm0_news2,14,14,2,0.0,0.2777777777777778,0.3055555555555556,0.5
TSLA,random_forest0_lstm0_news2,14,14,2,0.2,0.2777777777777778,0.3055555555555556,0.5
TSLA,xgboost1_lstm0_news2,14,14,2,0.5,0.2777777777777778,0.3055555555555556,0.5
TSLA,svm1_random_forest0_xgboost1_lstm0,14,14,2,0.0,0.2777777777777778,0.3055555555555556,0.5
TSLA,svm1_random_forest0_xgboost1_lstm0,14,14,2,0.2,0.25,0.3055555555555556,0.5
TSLA,svm1_random_forest0_xgboost1_news2,14,14,2,0.0,0.2777777777777778,0.3055555555555556,0.5
TSLA,svm1_random_forest0_xgboost1_news2,14,14,2,0.2,0.3055555555555556,0.3055555555555556,0.5
TSLA,svm1_xgboost1_lstm0_news2,14,14,2,0.2,0.2777777777777778,0.3055555555555556,0.5
TSLA,random_forest0_xgboost1_lstm0_news2,14,14,2,0.0,0.2777777777777778,0.3055555555555556,0.5
TSLA,random_forest0_xgboost1_lstm0_news2,14,14,2,0.5,0.2777777777777778,0.3055555555555556,0.5
TSLA,svm1_news2,14,14,2,0.2,0.19444444444444445,0.3333333333333333,0.22727272727272727
TSLA,svm1_xgboost1,14,14,2,0.5,0.7777777777777778,0.5,0.7272727272727273
TSLA,svm1_lstm0,14,14,2,0.0,0.8611111111111112,0.5,0.7272727272727273
TSLA,svm1_lstm0,14,14,2,0.5,0.8611111111111112,0.5,0.7272727272727273
TSLA,svm1_news2,14,14,2,0.0,0.1388888888888889,0.5,0.2727272727272727
TSLA,svm1_xgboost1_news2,14,14,2,0.5,0.16666666666666666,0.5,0.4090909090909091
TSLA,svm1_lstm0_news2,14,14,2,0.0,0.8611111111111112,0.5,0.7272727272727273
TSLA,svm1_random_forest0_lstm0_news2,14,14,2,0.0,0.8611111111111112,0.5,0.7272727272727273
TSLA,svm1_random_forest0_lstm0_news2,14,14,2,0.5,0.8333333333333334,0.5,0.7272727272727273
TSLA,svm1_random_forest0_xgboost1_lstm0_news2,14,14,2,0.0,0.8611111111111112,0.5,0.7272727272727273
TSLA,svm1_random_forest0_lstm0_news2,14,14,2,0.2,0.1111111111111111,0.5277777777777778,0.3181818181818182
TSLA,random_forest0_lstm0,14,14,2,0.2,0.6111111111111112,0.6111111111111112,0.45454545454545453
TSLA,svm1_random_forest0_xgboost1_news2,14,14,2,0.5,0.5277777777777778,0.6111111111111112,0.36363636363636365
TSLA,svm1_random_forest0,14,14,2,0.0,0.7222222222222222,0.6944444444444444,0.5
TSLA,svm1_random_forest0,14,14,2,0.2,0.8055555555555556,0.6944444444444444,0.5
TSLA,svm1_xgboost1,14,14,2,0.0,0.8333333333333334,0.6944444444444444,0.5
TSLA,random_forest0_lstm0,14,14,2,0.5,0.8055555555555556,0.6944444444444444,0.5
TSLA,random_forest0_news2,14,14,2,0.2,0.7222222222222222,0.6944444444444444,0.5
TSLA,random_forest0_news2,14,14,2,0.5,0.7222222222222222,0.6944444444444444,0.5
TSLA,xgboost1_lstm0,14,14,2,0.0,0.7222222222222222,0.6944444444444444,0.5
TSLA,xgboost1_lstm0,14,14,2,0.5,0.7222222222222222,0.6944444444444444,0.5
TSLA,xgboost1_news2,14,14,2,0.0,0.8333333333333334,0.6944444444444444,0.5
TSLA,xgboost1_news2,14,14,2,0.2,0.7222222222222222,0.6944444444444444,0.5
TSLA,xgboost1_news2,14,14,2,0.5,0.8333333333333334,0.6944444444444444,0.5
TSLA,lstm0_news2,14,14,2,0.0,0.7222222222222222,0.6944444444444444,0.5
TSLA,lstm0_news2,14,14,2,0.5,0.7222222222222222,0.6944444444444444,0.5
TSLA,svm1_random_forest0_xgboost1,14,14,2,0.2,0.7222222222222222,0.6944444444444444,0.5
TSLA,svm1_random_forest0_lstm0,14,14,2,0.0,0.75,0.6944444444444444,0.5
TSLA,svm1_random_forest0_lstm0,14,14,2,0.2,0.7222222222222222,0.6944444444444444,0.5
TSLA,svm1_random_forest0_lstm0,14,14,2,0.5,0.8055555555555556,0.6944444444444444,0.5
TSLA,svm1_random_forest0_news2,14,14,2,0.2,0.7222222222222222,0.6944444444444444,0.5
TSLA,svm1_random_forest0_news2,14,14,2,0.5,0.7222222222222222,0.6944444444444444,0.5
TSLA,svm1_xgboost1_lstm0,14,14,2,0.5,0.75,0.6944444444444444,0.5
TSLA,svm1_xgboost1_news2,14,14,2,0.2,0.7222222222222222,0.6944444444444444,0.5
TSLA,svm1_lstm0_news2,14,14,2,0.5,0.7222222222222222,0.6944444444444444,0.5
TSLA,random_forest0_xgboost1_lstm0,14,14,2,0.0,0.8055555555555556,0.6944444444444444,0.5
TSLA,random_forest0_xgboost1_news2,14,14,2,0.5,0.7222222222222222,0.6944444444444444,0.5
TSLA,random_forest0_lstm0_news2,14,14,2,0.5,0.7222222222222222,0.6944444444444444,0.5
TSLA,xgboost1_lstm0_news2,14,14,2,0.0,0.7222222222222222,0.6944444444444444,0.5
TSLA,xgboost1_lstm0_news2,14,14,2,0.2,0.7222222222222222,0.6944444444444444,0.5
TSLA,svm1_random_forest0_xgboost1_lstm0,14,14,2,0.5,0.7222222222222222,0.6944444444444444,0.5
TSLA,svm1_xgboost1_lstm0_news2,14,14,2,0.0,0.7222222222222222,0.6944444444444444,0.5
TSLA,svm1_xgboost1_lstm0_news2,14,14,2,0.5,0.75,0.6944444444444444,0.5
TSLA,random_forest0_xgboost1_lstm0_news2,14,14,2,0.2,0.75,0.6944444444444444,0.5454545454545454
TSLA,svm1_random_forest0_xgboost1_lstm0_news2,14,14,2,0.2,0.7222222222222222,0.6944444444444444,0.5
TSLA,svm1_random_forest0_xgboost1_lstm0_news2,14,14,2,0.5,0.8611111111111112,0.6944444444444444,0.5454545454545454
TSLA,svm1_random_forest0_news2,14,14,2,0.0,0.7777777777777778,0.7777777777777778,0.6363636363636364
